sha256,filepath,label
3be047b7c97e4d00e43be9a991001d56b9c9d232ee45b51e6ea3f43b3578bf9c,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (211).jpg,rottenstrawberry
31f4758e8707b8372f7a47c988647549f0065df9f6431f8f6886bb34158c5e0f,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (212).jpg,rottenstrawberry
ab0af764e16db9e1dd5954684f1d2d438828701b2cae09d0ef184fe2279a88ff,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (213).jpg,rottenstrawberry
6d23f5be3a0b391596dda8545eae12b02146351ab238575708ca2e05a4d91b19,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (214).jpg,rottenstrawberry
abd12dbe79b1787476c969ad2a0fe4453eb078f7844c3e2d14ad280103b59aba,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (215).jpg,rottenstrawberry
bc5a845a13221915b9996cccce1b1882cc7ab8e9bc6280d1d4f1571d0921b5cb,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (216).jpg,rottenstrawberry
4b8d2d761c5e8f1da6ea282e3cb6e04594516314c59fc418de938aa7afb1de75,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (217).jpg,rottenstrawberry
e4b7bbc1a867cdb3b0da410760bfcb58ce3cbc8993ee95e75508eb428fa7ca24,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (218).jpg,rottenstrawberry
c7eb3db402d6c3392b79ddee622b149e1a6934bff3b3b243457316f1ccb07665,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (219).jpg,rottenstrawberry
514a732602528789fab91a4a73d6b1e81de005d7d9245f5dc57ec9586cff405d,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (22).jpeg,rottenstrawberry
085d50a36d08c2659e13f3e5ce462ce608853609ab87ebc9c2aa6133af9784a0,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (22).jpg,rottenstrawberry
75efa1dfc4f9e99006cc155ed3ffdd5c636690e89134085af805d35561574100,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (220).jpg,rottenstrawberry
20038432467b9755ea0636d03205d2030c37a1e942696f000c2ddee7683d4d70,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (221).jpg,rottenstrawberry
a0eb4fe6b37b7603a46cbffaffec292debddde4484da25cc66f278305e842d60,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (222).jpg,rottenstrawberry
24e0aedd4ada077fc1914213cbd4ff536f6093880f75070df3645004aaa50e6f,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (223).jpg,rottenstrawberry
6b00183ac9c6fda3cf216198abbdebe81ba2b9221a5c2fd858c4f6d0aa8413a0,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (224).jpg,rottenstrawberry
2690f24a9db04e0f7500e706c81c75a83a15d93a5430c0e4b1209de17cfc8e66,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (225).jpg,rottenstrawberry
cf2f183f6f6fd7970fd392105702950900843191794b795f528027ed81f24130,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (226).jpg,rottenstrawberry
d9621b83daf6496b1770a489f14e8b1a741b12ccea592dd6b69cb7fccb1cb274,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (227).jpg,rottenstrawberry
3aed239485a772cccee96952d31435083a32dab2f2999f78bd5a3c3331028774,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (228).jpg,rottenstrawberry
716e3aa28af5835b100359e9e02d0b656288fbefdf9cf5b8e22768ae1858326d,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (229).jpg,rottenstrawberry
d521561e930b2ddd59d746233ef5dbbe1cbc99afd5bab8bd645302d13c2a897d,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (23).jpeg,rottenstrawberry
44dc7525a58da41fad1f0b452250e9e6578f1ff819a2f8231d83a92fef40afdc,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (23).jpg,rottenstrawberry
ca9c5842f8d48fa407f946811461a16d3540762f8d3d6c23401939419fb8266d,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (230).jpg,rottenstrawberry
bbe1289679fb851149eb22ea4922889fe332034348c64c363943ced439df5f5d,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (231).jpg,rottenstrawberry
fe81d954e750f74a0345640f18f520935bb24ecd6bb02e8feeffcf49da4dcd6a,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (232).jpg,rottenstrawberry
44d684b6b1f988324d516cecaba6faa0145d8b671ea1d515125dc28e1160c0a5,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (233).jpg,rottenstrawberry
c6d583218c57c64c07b1572efdbd21974eed1cef98615593cd5d56c71021be1f,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (234).jpg,rottenstrawberry
9924536dcd8d374b5616b6cd0d8758e4f977a68b75fe05b5d6eee0edebd78738,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (235).jpg,rottenstrawberry
0aa0ddabe1254797c605fae74d70178e164c1f56aa9324479609a4d1251d52cc,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (236).jpg,rottenstrawberry
1cf5b20dc888ccbd8a6f319e319082a8739b974134b5948a372349107078f75f,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (237).jpg,rottenstrawberry
b0bffc5f0a9958ef7336fb76a40f7d9a6309d670e049f852a05beb7520153f30,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (238).jpg,rottenstrawberry
76238d0dfd6c42e10b41901bf9366caa98666761b99eef5a502d558e2608f664,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (239).jpg,rottenstrawberry
96977977f6b46ecb0570c49e99820ed3cd634f659b6111a2dddaa73e0141da33,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (24).jpeg,rottenstrawberry
02f577b7cba738c8b4a17a968515ea8e8555c9ab9f99d840db55a1d7b713d9a2,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (24).jpg,rottenstrawberry
41872b0af574b923aeab7dc114a8c9b12c7108fac1aaa668620c067c80f2c99c,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (240).jpg,rottenstrawberry
2d974af1e5eae14f278ab44db47f9f09e4050528ad15959f79a599dd6281179a,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (241).jpg,rottenstrawberry
84909375351966ecf10ae23ecf25d23b04e106571aaef4691d31f0cf666ae750,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (242).jpg,rottenstrawberry
d78d97f2e76b29fb740f395282c56e36e5d98113cd8633088ea4bde6bd50fa15,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (243).jpg,rottenstrawberry
5abe38bfe1da5af0de92e3b2d7822b69efad42a842210dc17fc6f8f309d09322,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (244).jpg,rottenstrawberry
91ec00a6b1cfcbec44d2c31eff8de808b8b31b279f6868c470dac97346039a1b,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (245).jpg,rottenstrawberry
b5b3844dce0339ef4f8f8203f228bf8d37a936994c9aae214d0dd89e207112d7,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (246).jpg,rottenstrawberry
4ccb9830b32c76e89c1395a367d114171fbe0354dcfe575d2167ae257b1606be,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (247).jpg,rottenstrawberry
f5082ec5afb1e66a95ebc5f4dc970fea42843ea44835184c6ebd54ca7aacc52e,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (248).jpg,rottenstrawberry
bf4dacb5aa76be4f0428c9562ae592e5c6670f2f0b7af87a72f6a5e3f10a0cba,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (249).jpg,rottenstrawberry
50d9fa2445a63eacaeff97d61c666201ce3712d778d6ccc8d1746b3fc3f53705,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (25).jpeg,rottenstrawberry
8eb956bf7effbfd870d6aa1926729d207dcd38523bfdfdcaaf2e27421427d9c6,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (25).jpg,rottenstrawberry
c9a76647b0965c22d177f2ee5d0b5edeb791e8ef522bcfa2e27fce72b20c7423,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (250).jpg,rottenstrawberry
2a1c77f84808327756366075318fea4e24c9a8aa4661e5e687def65d350f1eba,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (251).jpg,rottenstrawberry
047863b2d365399f9600bb9446347a4807dc8d2c913c3b0b786f4accab7fdc10,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (252).jpg,rottenstrawberry
f73340920de21b6a131eff1ad8ee8cb78aa76c99a976c73d8803a89c78fe27c2,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (253).jpg,rottenstrawberry
bdffa76b6d4ea676c76c6d089b1e03e759c1bcd9788b24d369311b5d499ee1f6,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (254).jpg,rottenstrawberry
556f7bfa25be0416314b353f6b71dd2e8917904d8fe7adaef7f7f67344969e73,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (255).jpg,rottenstrawberry
76d4f3c440d0da008c6997b9d70d4fc16d6d452f68f60744f3e893e7a3fe4657,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (256).jpg,rottenstrawberry
7777190607c5c9a73e87416f02cf04961183db5faa8a4e3600c1173be1f14aba,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (257).jpg,rottenstrawberry
2fd7e3dc9cceeea57ef06231a027420bc778d8dfb8accaee3aba81bd0971a4b3,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (258).jpg,rottenstrawberry
9851e9b4661a91d8cfd4bc0bd93d2111211634c3d485eacc981aa181e53bf4e5,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (259).jpg,rottenstrawberry
073a31298ab2db3fb03102a08607aae96addb2a7be89b9fb05de0b15516c60c4,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (26).jpg,rottenstrawberry
baf6e0ed09bfa007b92d8490239775e1c16d357e71b3adf6119e188ed1049a55,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (260).jpg,rottenstrawberry
fef5b19f9e3653f2b8b299c78d7327b62c142cc4ae4302c3885d2be6c2b5bed9,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (261).jpg,rottenstrawberry
68fefcf0bd7722e14469bb64a6464764a4e690c2bffbb57428756287f645185b,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (262).jpg,rottenstrawberry
1196e62b07897d7f3f4156f52b1523c60df70457c1df3b87d54af54b2b231112,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (263).jpg,rottenstrawberry
bd60aee225ac583baf7cf0268236b83951b8b555faab0edf6d424bc8a3ed8856,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (264).jpg,rottenstrawberry
7cc433182c272c1e00f9e8df8b5e4b552ca4d5213d65ca19bf9c050c5369d2ad,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (265).jpg,rottenstrawberry
7aeac5586ee9a9ae49678586da59cf4ea860609e047c4c9ffb8abc73d8c8f7b2,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (266).jpg,rottenstrawberry
8a6513785764df6b1caf564d53814c7783c72fa871df40b22343a8330616019c,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (267).jpg,rottenstrawberry
9757b6f657c9ed18dafbadaeb0dd213c201a7f64c37e7b6377b7057847e3b6fc,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (268).jpg,rottenstrawberry
ad834834d5cb18a429b83b5c6f124bd13345ef50bcb863ff3bb80b86d8d7524f,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (269).jpg,rottenstrawberry
ba07ae86c9c01dc0ca9002bd878760b891d0f1f38584905a1a4581cda47e3f86,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (27).jpg,rottenstrawberry
c8698d78a91c0410f1ab10646e35ce762e75a40d910f4b95a3c53ff869f98958,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (270).jpg,rottenstrawberry
3264b7867677662264a29e13b75275935ca6c67be0325d731e7c874586a2c8dd,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (271).jpg,rottenstrawberry
c48c2a08fe70ce8fb35db62783a7a588579367df83895800363b4d7af0091d1d,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (272).jpg,rottenstrawberry
23c902b6d51f57217e88bcd77cdc11ad202f4dea8c618699c0a91a2a38ff337f,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (273).jpg,rottenstrawberry
5ead17ac16e50c148741ce1e3d2f64be3147784fb814394c7f00eff4950785c6,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (274).jpg,rottenstrawberry
bcdad33b04e3c2e9f5a627d053f8795faf7a826b62a15e66c63096444235b94e,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (275).jpg,rottenstrawberry
a4866f75e332f4edc25b1d0df44ad434a67d291a0581196411142e306f9e28d4,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (276).jpg,rottenstrawberry
8096e124fec532e78c1a4c11d8312f8e7782c743dadbc62c4bc8dc412d890305,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (277).jpg,rottenstrawberry
88a7683c1afe2a1c1eb75ed1520ca3412d248c5293891664d68208fe92d97d69,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (278).jpg,rottenstrawberry
95e7e37c2f05339e24fc78e1baf175ab309f6152a15b4746c021983a06022028,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (279).jpg,rottenstrawberry
104d09e212658547c32173b63c201286c09d94feeb4d38f6c18f934747e0a1c9,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (28).jpg,rottenstrawberry
a1dd302aecc089b6a5f2a63de5371785cd828ff071293f1ae62f313cea7b8197,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (280).jpg,rottenstrawberry
dfc181411eb38bbf97b36d67ec9380b9e369b6d94c751353df3d634a20886f3a,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (281).jpg,rottenstrawberry
71535f5397decad07d1cbe5cf0cee14a0a58fbd0c4d5b54e4b0c07cff7ae4766,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (282).jpg,rottenstrawberry
251dce2bac1b40fc970cb86a55cec0d42e957c9f9559ddef82fbb6e9d1b26f75,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (283).jpg,rottenstrawberry
e657b79c079654dc0bcb3aa4a9be6cc5ee79c24fcb5eefa6eb0b8d5ecc588102,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (284).jpg,rottenstrawberry
f1ad03a915177cd93c2b6bd00e486f13055ce50e9306db75e8694a4b99eb611c,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (285).jpg,rottenstrawberry
7805e0135673e5606d6abd03db7a01275eeb953d955060ce949e00f97f18882f,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (286).jpg,rottenstrawberry
180d33eac276b0eb70a584affafacd266c6decc8ceaa7d0ef90365b61900d47b,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (287).jpg,rottenstrawberry
c6d17a6fd53c5117d5cfe62310e8f4ab4eeb257c389f389d5eb612fb99fbcccf,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (288).jpg,rottenstrawberry
ebec371309caf06a4a1950462d6e2b15236c17376bb94337df195dc27bd040c0,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (289).jpg,rottenstrawberry
12dfb3fe9d1b9193b0be12ee4412e9fa52b47f6f682de6e7673ee7f9b18be398,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (29).jpg,rottenstrawberry
73ea4ddd150961eb07cdc9387b09483feec760b7ab9fae44a10b4fb99419cd2e,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (290).jpg,rottenstrawberry
06105bf373b493c8a34fbed4209256ea91e728228ee48d42ca402f8e9e1f5632,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (291).jpg,rottenstrawberry
d9429b01005d8c5d13ed8009fe3fdeb17e07cfb1ac79b58aec75ba7dd798afca,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (292).jpg,rottenstrawberry
128bc2aa33dd830a812700aee7e78e6ed4b6db91af3b8a1d3ba26f9750cf3d6f,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (293).jpg,rottenstrawberry
9bf8f19444c52dbf8042cdd3f4d1845c4764560414a1d498e6d999d144bf2869,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (294).jpg,rottenstrawberry
92a2bfab350cfe8869c0954f0d1d7455f325fcbebc2f8e8badbdd2b37f466a6e,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (295).jpg,rottenstrawberry
7ff4ed0c69ac604940db09043f7eb22006d26d6882b7da4ea7e18653f744edd5,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (296).jpg,rottenstrawberry
cf768c76453944cd83ef1b9ed4cb66dad154071966bfc6952ca9339d1c9cb6ca,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (297).jpg,rottenstrawberry
c5623479a73b553eb3378815601edaf7ee61fd7d609e22079b97020b2662837a,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (298).jpg,rottenstrawberry
d231ebc940b47537fbb4697ce87be5653dbfde43f60e909ec3ee075168166f37,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (299).jpg,rottenstrawberry
74fa377d1da0e40b6a0d1f4296f2df65725e51c9503db1114b8693c8e448e37e,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (3).jpeg,rottenstrawberry
969d3b66cfdc3f91a1212c35a62980b7f8769552f87aa9c5a806dea194e2ef11,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (3).jpg,rottenstrawberry
4ae2a46331937f2d71f68aa4ffc857ea99865a6f14992c95e76ffbcca1184123,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (30).jpg,rottenstrawberry
27953969bc19a3d8122c4008a72703e8841e6bf41c6f682ce127898fff68d2d7,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (300).jpg,rottenstrawberry
4b38ea85b6d567f45805b7aba923eb71fbbe7abf2fd3aaea99207bd2acfa675b,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (301).jpg,rottenstrawberry
54ea73cd9eef3dfc62661843c886f260e00d59a062d1bb1b5f5b68a27573a320,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (302).jpg,rottenstrawberry
293d0e872911c21fa8da111453d0ec8c2e8dc3cfb057ed999f2f3f0b129f1c5f,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (303).jpg,rottenstrawberry
e11ac62f26deff068897ef4250fef29a6546a9e680173950dd6233b2461b3e0e,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (304).jpg,rottenstrawberry
dbecfda0c9790a93f4d8f6026d39e26119a453cc02eeef68b9e9c461e02bf164,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (305).jpg,rottenstrawberry
05456d9cf19ab4c60c38cda93c020ee854c3bb899f18c0f36760ebecb02a6140,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (306).jpg,rottenstrawberry
0ad2a94ff15c5d2e54a974103286727fa5ce095111b4ee9efa3db453c52ab711,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenStrawberry\rottenStrawberry (307).jpg,rottenstrawberry
